machine,function,size,run_date,avg [s],std [s],rel_variance [%],rep_0,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,10000,2026-07-05T00:27:27,0.00027590000390773637,0.0002799836043463061,101.48010162404178,0.0010581000096863136,0.00033660000190138817,0.00017929999739862978,0.00016390001110266894,0.0001613000058569014,0.00015980000898707658,0.00015980000898707658,0.0001936999906320125,0.00018319999799132347,0.00016330000653397292
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,50000,2026-07-05T00:27:27,0.00048186000494752077,0.00014792227854465038,30.69818557793784,0.0007809999951859936,0.0006144000071799383,0.0005790000141132623,0.0005922000127611682,0.0003735000063898042,0.00037150000571273267,0.0003873000096064061,0.000374399998690933,0.00037369999336078763,0.000371600006474182
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,100000,2026-07-05T00:27:27,0.000765689997933805,0.00017182504965623167,22.440550368934844,0.0009446999902138487,0.0006436999974539503,0.0009698999929241836,0.0008792000007815659,0.0006033999961800873,0.0006133999995654449,0.000607599999057129,0.001027200007229112,0.0007467999967047945,0.0006209999992279336
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,500000,2026-07-05T00:27:27,0.002010769998014439,0.00027926617969328956,13.888519321904276,0.0027523999888217077,0.002175600006012246,0.0019076000025961548,0.0018921000009868294,0.00189870000758674,0.0018626999953994527,0.0018567999941296875,0.001858499992522411,0.001875399990240112,0.002027900001849048
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,1000000,2026-07-05T00:27:27,0.003472520002105739,9.920856407325293e-05,2.856961630547636,0.0035483999963616952,0.003465800007688813,0.00338989999727346,0.0033873000065796077,0.0035555999929783866,0.0034574000019347295,0.003446500006248243,0.0034190000005764887,0.003366500008269213,0.0036888000031467527
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,5000000,2026-07-05T00:27:27,0.014676900001359173,0.0008213804076795377,5.596416188728361,0.014858900001854636,0.0134299000055762,0.013622400001622736,0.01390559998981189,0.014200800011167303,0.014991500007454306,0.015187800003332086,0.015545999995083548,0.01564850000431761,0.015377599993371405
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,10000000,2026-07-05T00:27:27,0.02648767999926349,0.0027648803821752337,10.438363730806598,0.029351000004680827,0.027569400001084432,0.03212649999477435,0.028158700006315485,0.026038099997094832,0.02392949999193661,0.024990499994601123,0.023581899993587285,0.024457300009089522,0.02467389999947045
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,50000000,2026-07-05T00:27:27,0.29686702000035436,0.028024812465724556,9.44019058287145,0.29490660000010394,0.2751866000035079,0.2791365000011865,0.2924522000103025,0.2891885999997612,0.2805301999906078,0.28117699999711476,0.36756089999107644,0.3213191000104416,0.2872124999994412
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,100000000,2026-07-05T00:27:27,0.6462999999988824,0.009960306125007298,1.5411273595891262,0.6671405999950366,0.6487290999939432,0.6392011999996612,0.6484570000029635,0.6327826000051573,0.655298199999379,0.6420915000053355,0.6407268999901135,0.6504923000029521,0.6380805999942822
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,500000000,2026-07-05T00:27:27,4.30717827000044,1.4265097200747914,33.11935635472654,3.9810503000044264,4.0534662999998545,3.788613799988525,3.640739800001029,3.639291300001787,3.6208132000028854,3.638567999994848,3.6940462999918964,4.774569600005634,8.24062410001352
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,10000,2026-07-05T00:27:27,0.29205086000583835,0.9202921151324907,315.11364668266793,2.911248100004741,0.0011421000090194866,0.00098230000003241,0.0009465000039199367,0.0008959000115282834,0.0007885000086389482,0.0010744000028353184,0.0013682000135304406,0.0010245000012218952,0.0010381000029155985
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,50000,2026-07-05T00:27:27,0.002282149999518879,0.00023291856474892816,10.206102350767122,0.001867999992100522,0.002158100003725849,0.002039099999819882,0.0024333000037586316,0.0021960999874863774,0.0023027999995974824,0.0026882000092882663,0.002489699996658601,0.002311000003828667,0.0023351999989245087
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,100000,2026-07-05T00:27:27,0.004022419999819249,0.0011153103289059318,27.72734644706543,0.006881599998450838,0.0036327999987406656,0.004336099998909049,0.0035786999942502007,0.0032047000131569803,0.0031882999901426956,0.003934499996830709,0.004570600009174086,0.0037960999907227233,0.0031008000078145415
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,500000,2026-07-05T00:27:27,0.008321029999933671,0.0011361999864908264,13.654559429540372,0.009525000001303852,0.0075533000053837895,0.009461199995712377,0.008061700005782768,0.009023299993714318,0.008477099996525794,0.00987199999508448,0.007463400004780851,0.006418199991458096,0.007355100009590387
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,1000000,2026-07-05T00:27:27,0.011457530000188853,0.0008705667715816177,7.598206346108352,0.011399600000004284,0.013090399996144697,0.011422700001276098,0.011849999995320104,0.010364400004618801,0.011126600002171472,0.01241590001154691,0.010188699990976602,0.011626499996054918,0.01109050000377465
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,5000000,2026-07-05T00:27:27,0.03272390999918571,0.003448720658492543,10.538840433732888,0.04111580000608228,0.03434739999647718,0.0343944000051124,0.030499799991957843,0.03221489999850746,0.029962599990540184,0.03029680000327062,0.02948080000351183,0.031509899999946356,0.033416699996450916
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,10000000,2026-07-05T00:27:27,0.06233540000102948,0.0045578628855351055,7.31183707084551,0.05181129999982659,0.06498679998912849,0.06607710001117084,0.0646441999997478,0.061831099999835715,0.060827199995401315,0.06110410000837874,0.06113360000017565,0.06195380000281148,0.06898480000381824
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,50000000,2026-07-05T00:27:27,0.35677883999887855,0.02881035406146899,8.075129697030112,0.3686124999949243,0.41333660000236705,0.3830191000015475,0.35631439999269787,0.365201699998579,0.3182193999964511,0.32208120000723284,0.36235719999240246,0.34382449999975506,0.33482180000282824
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,100000000,2026-07-05T00:27:27,0.7148504099968704,0.049722122973040433,6.955598301084854,0.660421699998551,0.7662378999957582,0.6740131999977166,0.6889914999919711,0.7069663000002038,0.6748631999944337,0.6698219999962021,0.7496922999998787,0.7538217999972403,0.8036741999967489
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,500000000,2026-07-05T00:27:27,2.9713684899994406,0.20860083052484418,7.0203622077476995,3.2552390999917407,3.282257800005027,3.012975200006622,2.7707028000004357,2.7570215000014286,2.992016699994565,3.1753408999938983,2.824082899998757,2.9172077999974135,2.726840200004517
