machine,function,size,run_date,avg [s],std [s],rel_variance [%],rep_0,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15,rep_16,rep_17,rep_18,rep_19
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,5000000,2026-07-04T22:39:04,0.013461469998583197,0.0020718600949119646,15.391038981107005,0.019502600000123493,0.01757979999820236,0.015247400006046519,0.01341149999643676,0.01309439999749884,0.012354599995887838,0.012016699998639524,0.011822400003438815,0.01229060000332538,0.014737799996510148,0.014037999993888661,0.01291589999163989,0.012978499988093972,0.012529799991170876,0.011970200008363463,0.011652500004856847,0.011607200009166263,0.012050400007865392,0.012491299989051186,0.014937799991457723
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,10000000,2026-07-04T22:39:04,0.03594996999891009,0.01038490810925879,28.887112032565348,0.04110899999795947,0.044340499996906146,0.04700020000746008,0.05211720000079367,0.040571499994257465,0.03633069999341387,0.0338196000084281,0.04237910000665579,0.029199299999163486,0.02556409999669995,0.023866600007750094,0.02300489999470301,0.023079399994458072,0.023589299991726875,0.048770900000818074,0.054453300006571226,0.04068000000552274,0.036342199993669055,0.027752899986808188,0.025028699994436465
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,12000000,2026-07-04T22:39:04,0.031098014999588485,0.0039004616094793377,12.542477741846069,0.028221800006576814,0.030985599994892254,0.03021640000224579,0.03316229999472853,0.02919480000855401,0.030971499989391305,0.029685899993637577,0.028690999999525957,0.027950500007136725,0.02810450000106357,0.0299312999995891,0.0289558000076795,0.028009499990730546,0.03008889999182429,0.029597800006740727,0.030137000008835457,0.03756989999965299,0.04349749999528285,0.036547299998346716,0.030440999995335005
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,13000000,2026-07-04T22:39:04,0.03443944500104408,0.005614841939996387,16.303520395947626,0.04262829999788664,0.03348320000804961,0.031168100002105348,0.03154740000900347,0.03365860000485554,0.03197679998993408,0.033690299998852424,0.031140199993387796,0.030722099996637553,0.03413790000195149,0.032141699994099326,0.031001800001831725,0.03193759999703616,0.030682099997648038,0.03143810000619851,0.031144599997787736,0.04884479999600444,0.04841810000652913,0.037649600009899586,0.03137760001118295
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,14000000,2026-07-04T22:39:04,0.03702522500097984,0.004919372570548549,13.286543350967785,0.04123970000364352,0.03886620000412222,0.03577970000333153,0.04304750000301283,0.049229800002649426,0.04763540001295041,0.03890959999989718,0.035211800000979565,0.03945399999793153,0.03393550000328105,0.0351914999919245,0.03495800000382587,0.03402440001082141,0.03320239999447949,0.03278429999772925,0.03312349999032449,0.03433870000299066,0.03263560000050347,0.03408919999492355,0.032847700000274926
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,15000000,2026-07-04T22:39:04,0.04176340499907383,0.005383335215524421,12.890077367120341,0.0418675999972038,0.0482447999966098,0.048068999996758066,0.0384384999924805,0.050881299990578555,0.03815919999033213,0.04052009999577422,0.03690039999492001,0.03944290000072215,0.041185699999914505,0.05414130000281148,0.050185700005386025,0.04007110001111869,0.036756499990588054,0.040587800001958385,0.03703279999899678,0.03761250000388827,0.037902600000961684,0.03737120000005234,0.03989710001042113
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,16000000,2026-07-04T22:39:04,0.04986193499789806,0.008850049614591488,17.74910984694951,0.05877290001080837,0.04503390000900254,0.043360499999835156,0.04373279999708757,0.047597199998563156,0.0462196999869775,0.04438920000393409,0.04426670000248123,0.044868099997984245,0.04302270000334829,0.06653839998762123,0.06097359998966567,0.06990429999132175,0.06319729999813717,0.04407509999873582,0.047827699992922135,0.053055600001243874,0.044021299996529706,0.04423519999545533,0.042146499996306375
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,17000000,2026-07-04T22:39:04,0.05930794999949285,0.005927116543146462,9.993797700303494,0.06648899998981506,0.0653693999920506,0.05365499999606982,0.05319880000024568,0.05499889999919105,0.05945349999819882,0.055230400001164526,0.05391459999373183,0.05539839999983087,0.059638799997628666,0.07637460000114515,0.06649140000808984,0.05561900000611786,0.06170370000472758,0.05641689999902155,0.05521379999117926,0.055417299998225644,0.05976360000204295,0.05755880000651814,0.06425310000486206
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,18000000,2026-07-04T22:39:04,0.0688655350015324,0.008241199532658271,11.96708851891572,0.07586680000531487,0.0743666999915149,0.06338049999612849,0.0657915000047069,0.06423599999106955,0.0653121000068495,0.0879486000048928,0.0930235999985598,0.06579969999438617,0.06779970000206959,0.06427719999919645,0.06992900000477675,0.0657954000052996,0.0689260000071954,0.06304760000784881,0.06375159999879543,0.0666549000015948,0.06575760000851005,0.0626473000011174,0.06299890000082087
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,20000000,2026-07-04T22:39:04,0.08363403000039397,0.007254592478537782,8.674211297128224,0.10308480000821874,0.08466229999612551,0.08120329999655951,0.08032619999721646,0.07871950000117067,0.07727759999397676,0.08006229999591596,0.07838900000206195,0.0792483999975957,0.08137379999971017,0.08294490000116639,0.0777723000064725,0.09315800000331365,0.09033439999620896,0.07885819999501109,0.08093130000634119,0.09969200000341516,0.080125800013775,0.08240939999814145,0.08210709999548271
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,22000000,2026-07-04T22:39:04,0.09565800500204205,0.006033666549307953,6.307539603380972,0.0984735000092769,0.09301670000422746,0.09220830000413116,0.09536669999943115,0.10769730000174604,0.09293670000624843,0.0903558999998495,0.09030670000356622,0.09829349999199621,0.09190669999225065,0.09406430000672117,0.0968433000089135,0.09188690000155475,0.09242210000229534,0.11284499999601394,0.09595980000449345,0.0904352000070503,0.09529690000636037,0.09001939999870956,0.10282519999600481
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,25000000,2026-07-04T22:39:04,0.11622024000098463,0.006589952076628298,5.670227558102158,0.12721989999408834,0.11903329999768175,0.11266040000191424,0.11638289999973495,0.12881090000155382,0.10961159999715164,0.11418010000488721,0.10924629999499302,0.1121452999941539,0.110083499996108,0.11749800000688992,0.11038300000654999,0.1272641000105068,0.1165603999979794,0.10984920000191778,0.11369690000719856,0.10918529999617022,0.1144689000066137,0.11964760000410024,0.12647719999949913
