machine,function,size,run_date,avg [s],std [s],rel_variance [%],rep_0,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15,rep_16,rep_17,rep_18,rep_19
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,10000,2026-07-05T00:08:13,0.0012111299998650792,0.0001458824603672827,12.04515290542998,0.001814799994463101,0.001181300001917407,0.001185900007840246,0.0011705000069923699,0.001168400005553849,0.001170899995486252,0.0011696000001393259,0.00116379999963101,0.0011660000018309802,0.0013172999897506088,0.0011838000064017251,0.001175500001409091,0.0011684999917633832,0.001171800002339296,0.0011720000038621947,0.0011655999987851828,0.0011701000039465725,0.0011649999942164868,0.0011726999946404248,0.0011690999963320792
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,50000,2026-07-05T00:08:13,0.006265334999625338,0.001054830818984897,16.83598433360666,0.006364200002280995,0.005866499996045604,0.005867699990631081,0.006153499998617917,0.005933399996138178,0.005862099991645664,0.006071899988455698,0.005531000002520159,0.005307600004016422,0.00561079999897629,0.004988900007447228,0.004957299999659881,0.005391600003349595,0.0060387999983504415,0.006469100000686012,0.0068134999892208725,0.007274100003996864,0.007732700003543869,0.00797630001034122,0.009095700006582774
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,100000,2026-07-05T00:08:13,0.01387385000125505,0.0020341552500403523,14.661793589063883,0.017907700006617233,0.018089799996232614,0.017504199990071356,0.01575839999713935,0.014240000004065223,0.013425099998130463,0.013020900005358271,0.013020600003073923,0.012731900002108887,0.013629599998239428,0.013363699996261857,0.012562200005049817,0.011949399995501153,0.011738900007912889,0.011535600002389401,0.011275900003965944,0.015096100003574975,0.01302410000062082,0.013782800000626594,0.013820100008160807
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,500000,2026-07-05T00:08:13,0.06818618000106653,0.006636574565667999,9.733020042425302,0.06815980000828858,0.07371109999075998,0.0849109000118915,0.07644469999650028,0.06334420001076069,0.06283370000892319,0.06467959999281447,0.06711099999665748,0.06894309999188408,0.06351859999995213,0.06286869999894407,0.06888030000845902,0.06612519999907818,0.06223290000343695,0.06679700000677258,0.06338469999900553,0.06554700000560842,0.08371249999618158,0.06769779999740422,0.06282079999800771
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,1000000,2026-07-05T00:08:13,0.14382065000245348,0.023755846106957468,16.517687902642777,0.14016719999199267,0.13169229999766685,0.1289573000103701,0.13602190000528935,0.15741080000589136,0.15717659999791067,0.14296359999570996,0.13532210000266787,0.13059159999829717,0.12733240000670776,0.12923240000964142,0.13159090001136065,0.13539060000039171,0.15603500000725035,0.12801390000095125,0.13141210000321735,0.12938569999823812,0.13413600000785664,0.21623479999834672,0.19734579999931157
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,5000000,2026-07-05T00:08:13,0.725446560002456,0.01707272872345667,2.35340956381389,0.7387618000066141,0.7236539999867091,0.7492941999953473,0.691895600000862,0.7084347000054549,0.7526949000020977,0.7372887000092305,0.7492113000043901,0.7535373999999138,0.7216778000001796,0.7164264000020921,0.7206831000075908,0.7229134999943199,0.7161122000106843,0.7048417000041809,0.735029300005408,0.7083310000016354,0.7188489999971353,0.7180192000087118,0.7212754000065615
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,10000000,2026-07-05T00:08:13,1.9537757999998575,1.0623358170028918,54.373476066341354,1.6416749999916647,1.4817984999972396,1.4858876000071177,1.4914801999984775,1.5031143999949563,3.538980299999821,5.878437900013523,1.7139757000113605,1.5360585000016727,1.6142199000023538,1.7477689999941504,2.6367583999963244,2.388804700007313,1.4375912999967113,1.500011900003301,1.4759770999953616,1.47984759999963,1.4809459999960382,1.4882996999949683,1.5538822999951662
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,50000000,2026-07-05T00:08:13,8.433129670000927,1.5139601988642295,17.952530769802134,7.738803599990206,7.6615141999936895,7.642609100003028,8.287712100005592,7.5420368000050075,7.884418899993761,7.845310300006531,7.894043899999815,8.493032900005346,10.896945900007267,8.807785500001046,7.916360800008988,7.745331199999782,7.87754839999252,7.786504799994873,7.846928099999786,14.02778699999908,8.911913899995852,8.050458900004742,7.805547100011609
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,100000000,2026-07-05T00:08:13,17.39379099999933,1.9474694882374448,11.196348675441254,16.96170610000263,17.882420099995215,23.028133799991338,16.097726899999543,15.976047100004507,17.385946099995635,16.17441510000208,16.357014399996842,17.075400100002298,18.79081249999581,16.324418699994567,15.846132499995292,19.71461830000044,16.730683500005398,16.030412599997362,17.182911399999284,17.082011599995894,15.966584399997373,15.886055900002248,21.382368900012807
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,10000,2026-07-05T00:08:13,0.000635245000012219,0.00021356567602904276,33.61941865342266,0.0013501000066753477,0.0008442000107606873,0.0005979999987175688,0.0005215999990468845,0.0005088000034447759,0.0005024999991292134,0.0005531999922823161,0.0005113999941386282,0.000927200002479367,0.0008433999901171774,0.0006563000060850754,0.0007140999950934201,0.0005373000021791086,0.0005060999974375591,0.0005611999949906021,0.0005046000005677342,0.0005462999979499727,0.000509100005729124,0.0005059999966761097,0.0005035000067437068
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,50000,2026-07-05T00:08:13,0.0015245899987348821,0.00038289414783940705,25.11456510649656,0.0020179999992251396,0.0013283000007504597,0.0013070999993942678,0.0021166999940760434,0.0022240999969653785,0.00213939999230206,0.002038400009041652,0.0016456000012112781,0.0012244999961694703,0.001196400000480935,0.0011916999937966466,0.0012002000003121793,0.0012324999988777563,0.0011765999952331185,0.0011864999978570268,0.0011783999943872914,0.0016449999966425821,0.001675999999861233,0.001264999998966232,0.0015014000091468915
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,100000,2026-07-05T00:08:13,0.002283560000068974,0.0005192218430708254,22.73738561960897,0.0021837999956915155,0.001930099999299273,0.0019101999932900071,0.0018975000130012631,0.0020920999959344044,0.003430799988564104,0.0031909000099403784,0.0028491999983089045,0.001980200002435595,0.0019138999923598021,0.0019000000029336661,0.0018828999891411513,0.0031811999942874536,0.00293729999975767,0.0020874000038020313,0.0019795000116573647,0.0019897000020137057,0.0019614000048022717,0.0019702999998116866,0.0024028000043472275
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,500000,2026-07-05T00:08:13,0.004702314998576184,0.0008762275006690172,18.633960101233765,0.006176299997605383,0.0060972999926889315,0.006474699999671429,0.005584800004726276,0.005069499995443039,0.00546570000005886,0.004902200002106838,0.004617099999450147,0.004997800002456643,0.004632500000298023,0.0043304999999236315,0.00421739999728743,0.004564000002574176,0.004113299990422092,0.003954500003601424,0.0038247999909799546,0.003922200005035847,0.0037029999948572367,0.0037450999952852726,0.00365359999705106
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,1000000,2026-07-05T00:08:13,0.005676174999098294,0.0003625076158958706,6.3864770898264736,0.006387400004314259,0.00572939999983646,0.005517700003110804,0.005928800004767254,0.00580719999561552,0.005607699989923276,0.0067208000109530985,0.005879999996977858,0.005731299999752082,0.005763599998317659,0.005666600001859479,0.005662700001266785,0.005511900002602488,0.005359599992516451,0.0054610999941360205,0.005533599993214011,0.005305900005623698,0.005224399996222928,0.005338599992683157,0.005385199998272583
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,5000000,2026-07-05T00:08:13,0.016964854997058864,0.002992570198464324,17.63982184924737,0.021222799987299368,0.021565400005783886,0.022859500008053146,0.022733999998308718,0.020973699996829964,0.017417999988538213,0.01585769999655895,0.015095699985977262,0.014805300001171418,0.01473239999904763,0.01487539999652654,0.014763099999981932,0.015191999991657212,0.014903699993737973,0.015028800000436604,0.015490799996769056,0.015680199998314492,0.01581340000848286,0.014997099991887808,0.015288099995814264
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,10000000,2026-07-05T00:08:13,0.03631400999875041,0.006848604059520873,18.859399057709513,0.03187869999965187,0.031713899996248074,0.029854000007617287,0.028783899993868545,0.033346500000334345,0.04065569999511354,0.048799600001075305,0.03725670000130776,0.03652920000604354,0.03753619999042712,0.03421830000297632,0.03177250000589993,0.030230499993194826,0.03206859999045264,0.030610200003138743,0.02936079999199137,0.039230000009411015,0.043724499992094934,0.04851029999554157,0.05020009999861941
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,50000000,2026-07-05T00:08:13,0.2906510050001089,0.0126062840271938,4.33725802090004,0.30112599999119993,0.3027963000058662,0.29355190000205766,0.28152410000620876,0.2748126000078628,0.3292912000033539,0.28853829999570735,0.28114419999474194,0.2975462000031257,0.2836752000002889,0.276487700000871,0.2805412999878172,0.2925585999910254,0.3036389000044437,0.283776600001147,0.29880940000293776,0.28815279999980703,0.279533499997342,0.2877936000004411,0.2877217000059318
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,100000000,2026-07-05T00:08:13,0.8710793399979593,0.20556205963402263,23.59854610195487,0.8266875999979675,0.8761945000005653,0.9585096999944653,0.920586899999762,0.8880759000021499,0.935047899998608,0.7503727000002982,0.7057044999965001,0.6863379999995232,0.6781469999987166,0.675143799991929,0.6815562999981921,0.6849156999960542,0.6915043000044534,0.9229499000066426,0.7238912999891909,1.0655752000020584,1.2746075999893947,1.100439899993944,1.3753380999987712
PC_AMD_Ryzen_7_7735HS,numba_parallel_inner_loop_bool_sieve,10000,2026-07-05T00:08:13,0.09377844500268111,0.41723396600326423,444.91457071114326,1.8664090000092983,0.00048040000547189265,0.00040469999657943845,0.000368200009688735,0.00036249999538995326,0.0003527999942889437,0.0003625999961514026,0.00036439999530557543,0.0003755000070668757,0.0003556000010576099,0.00037420001171994954,0.00035770000249613076,0.0007392999978037551,0.0008353000011993572,0.0006439000135287642,0.0006231000006664544,0.0006562000053236261,0.0006173000001581386,0.0005055000074207783,0.00038070000300649554
