machine,function,size,run_date,avg [s],std [s],rel_variance [%],rep_0,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15,rep_16,rep_17,rep_18,rep_19
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,15000000,2026-07-04T22:44:39,0.039156625001487554,0.00542355566584195,13.85092730958276,0.04037909999897238,0.04271340000559576,0.038294300000416115,0.0418750000098953,0.038623100001132116,0.03531479999946896,0.035946600008173846,0.03576020000036806,0.03603379998821765,0.03755269999965094,0.035021500007133,0.03585890000977088,0.03729910000402015,0.03630479999992531,0.037735699996119365,0.03628179999941494,0.03759839999838732,0.058192399999825284,0.04767329999594949,0.038673600007314235
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,16000000,2026-07-04T22:44:39,0.04534796000007191,0.009608373238132717,21.188104686776388,0.08219620000454597,0.04725740000139922,0.04049189999932423,0.04288770000857767,0.0421762000041781,0.057326199996168725,0.04307649999100249,0.04106669999600854,0.042548699988401495,0.03994030000467319,0.043862299993634224,0.04119259999424685,0.04142100000171922,0.04094789999362547,0.04271120000339579,0.0410837000090396,0.041190300005837344,0.04106740000133868,0.05090600000403356,0.04360900000028778
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,17000000,2026-07-04T22:44:39,0.05345760499985772,0.005623239728879408,10.519064086193861,0.061591100005898625,0.0647066000092309,0.06826980000187177,0.05143599999428261,0.0499746999994386,0.05141820000426378,0.04793770000105724,0.05078900000080466,0.04990749999706168,0.04959400001098402,0.05167649999202695,0.05169180000666529,0.0501901999959955,0.04810869999346323,0.04859489999944344,0.05721020000055432,0.05070229999546427,0.05355949999648146,0.05634239999926649,0.0554509999928996
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,18000000,2026-07-04T22:44:39,0.08280245999849285,0.022341851371970107,26.98211064306153,0.08498980000149459,0.0844202000007499,0.0642875999910757,0.06641399998625275,0.06252859999949578,0.06125820000306703,0.060537599987583235,0.06419350000214763,0.060504799999762326,0.06070039999030996,0.0733613000047626,0.0700619999988703,0.08096690000093076,0.09434279998822603,0.11520319999544881,0.12345109999296255,0.11399490000621881,0.11245460000645835,0.0846983000083128,0.11767940000572708
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,19000000,2026-07-04T22:44:39,0.10294001500296872,0.03187422448944162,30.963881721332942,0.08058550000714604,0.06574560000444762,0.07707840000512078,0.08241590000397991,0.10152469998865854,0.10197240000707097,0.11646600000676699,0.16830459999619052,0.18619670000043698,0.12229350001143757,0.1435531000024639,0.1173047000047518,0.09106859999883454,0.0750733000022592,0.07997060001071077,0.08083410000836011,0.08155109999643173,0.08542849999503233,0.10170369999832474,0.09972930001094937
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,20000000,2026-07-04T22:44:39,0.09053870499847108,0.016129148985835992,17.81464511349965,0.1295966000034241,0.10751400000299327,0.129331899996032,0.08276689999911468,0.07985249999910593,0.07497399998828769,0.07417409999470692,0.08327069999359082,0.09601090000069235,0.09502290000091307,0.08659849999821745,0.08609609999984968,0.08205510000698268,0.08916649999446236,0.09809549999772571,0.0828029999975115,0.10067490000801627,0.07891720000770874,0.07798949998687021,0.07586329999321606
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,21000000,2026-07-04T22:44:39,0.08398713499991572,0.004951488895110181,5.895532565928281,0.08680259999528062,0.08044550000340678,0.07838800000899937,0.08203410000714939,0.08216340000217315,0.08402449999994133,0.09489269999903627,0.07879279999178834,0.08041560000856407,0.08184809998783749,0.08617850000155158,0.08192280000366736,0.07985539999208413,0.08232310001039878,0.08559930000046734,0.09386999999696855,0.08295549999456853,0.08377409999957308,0.09373939999204595,0.07971730000281241
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,22000000,2026-07-04T22:44:39,0.09368667500093579,0.010845244790182673,11.576080365830409,0.11497270000108983,0.1190572999912547,0.08912520000012591,0.08757750000222586,0.08849999999802094,0.08905560000857804,0.08811650000279769,0.08967909999773838,0.10737149999476969,0.09157990000676364,0.08874050001031719,0.09015089999593329,0.08860219999041874,0.08853609999641776,0.08648090000497177,0.08819570000923704,0.08658600000489969,0.08707310000318103,0.08832200001052115,0.11601079998945352
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,23000000,2026-07-04T22:44:39,0.1062322249992576,0.010533288379876443,9.915341959513748,0.1088331999926595,0.09362169999803882,0.11073650000616908,0.1195943999919109,0.10517709999112412,0.11971210000046995,0.11504819999390747,0.11557349999202415,0.11251410000841133,0.10009290000016335,0.09318789999815635,0.09206550000817515,0.09865739999804646,0.10373059999255929,0.095052200005739,0.12328549999801908,0.09368879999965429,0.09426859999075532,0.11784980000811629,0.111954500011052
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,24000000,2026-07-04T22:44:39,0.10471895999871776,0.0058072246554515755,5.5455331637391,0.11032100000011269,0.10516659999848343,0.10424620000412688,0.10198799999488983,0.10197519999928772,0.11172380000061821,0.09879940000246279,0.11198879999574274,0.10942229999636766,0.10132299999531824,0.10115390000282787,0.10266239999327809,0.10556369999540038,0.09936069999821484,0.10169400001177564,0.10269279999192804,0.09817690000636503,0.12198159999388736,0.10417779999261256,0.09996110000065528
