machine,function,size,run_date,avg [s],std [s],rel_variance [%],rep_0,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15,rep_16,rep_17,rep_18,rep_19
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,5000000,2026-07-04T22:27:32,0.8873866300011286,0.13438451970458146,15.14385220165088,1.306474299999536,1.0539218000049004,1.0904800000134856,1.0170632999943336,0.856503499991959,0.7980169999937061,0.8300637000065763,0.952363599993987,0.8550084000016795,0.7843905000045197,0.8243948999879649,0.8605608000070788,0.7936533000029158,0.7950218000041787,0.8337949000124354,0.7735226999939186,0.8092376999993576,0.8643574000016088,0.8000886000081664,0.8488144000002649
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,10000000,2026-07-04T22:27:32,1.7850320050027222,0.43222259204888613,24.213716663765197,1.5998933000082616,1.6448786000109976,1.6557640999963041,1.601304900003015,1.6679254999908153,1.624374799997895,1.7104650000110269,1.7493153999967035,1.7422747999953572,1.67248720000498,1.663581200002227,1.694921999995131,1.5915474000066752,1.6768183999956818,1.6559672000003047,1.6234170000097947,2.2255260000092676,3.5321005000005243,1.6466597000107868,1.7214171000086935
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,12000000,2026-07-04T22:27:32,2.2400158899996314,0.31298328850921175,13.972369120527233,2.0694927999866195,2.933397899992997,2.2709602000104496,2.054218600009335,2.327699699992081,2.9025454000075115,2.027550400001928,2.467389400000684,2.624757400000817,2.6237705999956233,2.2312248999951407,1.9997809000051348,2.0806816999975126,1.949113299997407,1.9799238999985391,2.1018375999992713,1.978384100002586,1.9348036000010325,1.9932951999944635,2.2494902000034926
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,14000000,2026-07-04T22:27:32,2.7059955249998895,0.7465339577483044,27.588144579371946,2.816216399995028,2.5203699999983655,2.691975099995034,2.9315922999958275,2.9248924999992596,3.0416682999930345,2.2699044000037247,2.2704384999960894,2.275124199994025,2.2269808999990346,5.338448000009521,3.43734289999702,2.272305700011202,3.5155295000004116,2.3903795999940485,2.326633099990431,2.3631367000052705,2.1926095000089845,2.1410579000075813,2.173305000003893
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,16000000,2026-07-04T22:27:32,2.7383893350001016,0.5293831091002202,19.33191538303302,2.70039650000399,2.5515077999880305,2.5060812999872724,2.4678787000011653,2.4709105000074487,2.412795299998834,2.460687400001916,2.4491654000012204,4.5076264000090305,3.464426899998216,2.4980606000026455,3.4700257000076817,3.1699265999923227,2.5020180999999866,2.428548399999272,2.5465428000024986,2.5557119000004604,2.4761987999954727,2.4322172999964096,2.697060300008161
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,18000000,2026-07-04T22:27:32,2.9858655799995177,0.459881275261274,15.401941679549696,2.806021399999736,2.7126723999972455,2.8057076999975834,2.6821855000016512,2.687743300004513,2.619981200012262,4.2340515999967465,3.711032899998827,2.6918299999961164,3.722768099993118,2.8427867999998853,2.715856499999063,2.723986299999524,3.5865892000001622,3.2442314000072656,2.681769200004055,3.00073010000051,2.74503829999594,2.7422095999936573,2.7601200999924913
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,20000000,2026-07-04T22:27:32,3.4877561649998823,0.8556760863043857,24.53371296110703,3.1814516999875195,3.0578454000060447,3.097479400006705,3.2645883000077447,3.1141313999978593,3.2100900999939768,3.163678400000208,3.1416520999919157,3.092710700002499,3.1014525999926263,3.127205500000855,3.1249648000084562,4.072465400007786,6.66856249999546,4.585392599998158,3.963869999992312,3.008490399995935,3.380951700004516,2.9504901000036625,3.447650200003409
PC_AMD_Ryzen_7_7735HS,serial_bool_sieve,25000000,2026-07-04T22:27:32,5.050210190001235,0.8466330560907733,16.764313251099875,4.53748880000785,4.277883899994777,4.6525584000046365,4.603616200009128,4.271834500003024,4.266887799996766,4.795343500009039,6.427756300006877,4.401755400002003,4.540797900001053,6.830791400003363,6.332260400013183,6.584876900000381,4.7512384000001475,4.6257993999897735,4.574137099989457,4.76657229999546,4.839898899997934,5.007627099999809,5.9150792000000365
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,5000000,2026-07-04T22:27:32,0.020282785001472802,0.00782876713267473,38.598087649729834,0.013854699995135888,0.01440780000120867,0.014402400003746152,0.013702800002647564,0.013874199998099357,0.013860200007911772,0.013443100004224107,0.013116800007992424,0.015594500000588596,0.016572599997743964,0.022744799993233755,0.01712069999484811,0.01812150000478141,0.022756400008802302,0.03186210000421852,0.03615479999280069,0.03614050000032876,0.030480700006592087,0.022579399999813177,0.024865700004738756
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,10000000,2026-07-04T22:27:32,0.05537012999993749,0.015744061707367977,28.434214814712828,0.05588949999946635,0.08630100000300445,0.06960960000287741,0.06184490000305232,0.04704370000399649,0.06317989999661222,0.07451099999889266,0.08283400000073016,0.04948300000978634,0.05075570000917651,0.047965299992938526,0.0752477999922121,0.042986000000382774,0.05803029998787679,0.0539470999938203,0.037854399997740984,0.03729890000249725,0.03849770000670105,0.03734470000199508,0.03677809999499004
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,12000000,2026-07-04T22:27:32,0.038761324999359206,0.007715555241265922,19.905292818017635,0.0419941000000108,0.043711599995731376,0.03976230000262149,0.03939629999513272,0.03514770000765566,0.03363289999833796,0.03405879999627359,0.03288250000332482,0.032743400006438605,0.033042099996237084,0.033835399997769855,0.03141840000171214,0.038410799999837764,0.044954800003324635,0.03999389999080449,0.03774639999028295,0.03824439999880269,0.038495000000693835,0.038531400001375005,0.06722430000081658
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,14000000,2026-07-04T22:27:32,0.05516881000003195,0.013259388353200337,24.034211274799397,0.0930718000017805,0.05699679999088403,0.050072500001988374,0.04976629999873694,0.04335920000448823,0.04252049999195151,0.04408819999662228,0.04797810000309255,0.04857569999876432,0.04870060000394005,0.050087299998267554,0.0470117999939248,0.045983200005139224,0.04800280000199564,0.0675935000035679,0.06335890000627842,0.04890150000574067,0.06726900000649039,0.08025979998637922,0.05977870000060648
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,16000000,2026-07-04T22:27:32,0.06667846500204178,0.013455480356406296,20.17964924056706,0.07773420000739861,0.07148529999540187,0.06557080001221038,0.06033200000820216,0.05473869999696035,0.0527872000093339,0.057974299998022616,0.05580269999336451,0.06716390000656247,0.06435829999099951,0.058985600000596605,0.0566162000031909,0.0611298000003444,0.11548530000436585,0.076142300007632,0.06843130000925157,0.06238170000142418,0.0671652000019094,0.06684109999332577,0.07244340000033844
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,18000000,2026-07-04T22:27:32,0.09524416499989456,0.027090312544087412,28.44301542684258,0.0956510999967577,0.08436300000175834,0.07011560001410544,0.0712539999949513,0.06584780001139734,0.0728021999966586,0.15340199999627657,0.12248199999157805,0.09857689999626018,0.0904181000078097,0.10713470001064707,0.17204419999325182,0.08461809999425896,0.08738749999611173,0.07003449999319855,0.09346499999810476,0.10104330000467598,0.08666129999619443,0.08387609999044798,0.09370590001344681
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,20000000,2026-07-04T22:27:32,0.11443165999953635,0.024815604877247533,21.685960753648143,0.12247309999656864,0.10452330000407528,0.09405729999707546,0.0845575999992434,0.08500930000445805,0.11006510000152048,0.13964409999607597,0.13283059999230318,0.13827019999735057,0.11333700000250246,0.11163509999460075,0.16378449999319855,0.08831320000172127,0.11774489999515936,0.17437839999911375,0.11047520001011435,0.10624680000182707,0.10465940000722185,0.0925029999925755,0.09412510000402108
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,25000000,2026-07-04T22:27:32,0.14735664000036194,0.021478255364647415,14.575695648729953,0.13232699999934994,0.13756170000124257,0.169795099995099,0.15326720000302885,0.16450820000318345,0.21338490000925958,0.13750350000918843,0.12333509999734815,0.17564639999181964,0.15743079999811016,0.1360897999984445,0.1378949000063585,0.12964720001036767,0.12288149999221787,0.13992030000372324,0.1580911999917589,0.14403049999964423,0.13042960000166204,0.13909149999381043,0.1442964000016218
