machine,function,size,run_date,avg [s],std [s],rel_variance [%],rep_0,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15,rep_16,rep_17,rep_18,rep_19
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,5000000,2026-07-04T22:42:46,0.011603280000417725,0.0010139493507970963,8.738471800737322,0.015354600007412955,0.012707999994745478,0.011536699996213429,0.011935999995330349,0.011785200011217967,0.011358100004144944,0.010729999994509853,0.011626999999862164,0.011126199999125674,0.011389399995096028,0.011276699995505624,0.010864500000025146,0.011091599997598678,0.010782800003653392,0.010739700010162778,0.011702000003424473,0.011671200001728721,0.011871099995914847,0.010846600009244867,0.011668199993437156
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,6000000,2026-07-04T22:42:46,0.01781179500030703,0.002500785826004411,14.040055064418288,0.01612580000073649,0.018619700000272132,0.019039699996937998,0.020558999996865168,0.020947599987266585,0.020520599995506927,0.020603099997970276,0.020563600002788007,0.02068959998723585,0.020169700001133606,0.01726460001373198,0.015421500007505529,0.014613600011216477,0.01539470000716392,0.019657600001664832,0.015116099995793775,0.014864299999317154,0.01557459999457933,0.01487529999576509,0.015615200012689456
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,7000000,2026-07-04T22:42:46,0.01910519499797374,0.0024419896953457847,12.781809845985752,0.018382399997790344,0.017828500000177883,0.01804969999648165,0.01712569998926483,0.018742400003247894,0.01953809999395162,0.020974699989892542,0.022420599998440593,0.022857100004330277,0.022448099989560433,0.024315900009241886,0.021445299993501976,0.018884999997681007,0.01760610000928864,0.017860299994936213,0.01740070000232663,0.016038499990827404,0.01626370000303723,0.01700649999838788,0.01691459999710787
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,8000000,2026-07-04T22:42:46,0.019063584999094017,0.0008015348206781421,4.204533516210274,0.01934239998809062,0.02117089999956079,0.01961569998820778,0.019523499999195337,0.019356100005097687,0.019536499996320345,0.018154000004869886,0.018024800010607578,0.018651299993507564,0.01880910000181757,0.020341299998108298,0.019536100007826462,0.01924989999679383,0.018955799998366274,0.01861030000145547,0.018111899989889935,0.01807320000079926,0.01825779999489896,0.019152300010318868,0.018798799996147864
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,9000000,2026-07-04T22:42:46,0.021224899999651825,0.0013292255426781646,6.262576232161138,0.020269899992854334,0.021935700002359226,0.02078099999926053,0.02035299999988638,0.019962599995778874,0.020266000006813556,0.019691599998623133,0.022320899995975196,0.020303699988289736,0.020307600003434345,0.021329099996364675,0.0207974000077229,0.02019549999386072,0.020563600002788007,0.020272499998100102,0.023071199990226887,0.023969000001670793,0.024183700006688014,0.022138900007121265,0.021785100005217828
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,10000000,2026-07-04T22:42:46,0.02390418500217493,0.001740777785962632,7.282313895262469,0.02641260001109913,0.02400839999609161,0.022594399997615255,0.0234175000077812,0.02413209999212995,0.02232529998582322,0.02212340000551194,0.022743500012438744,0.0278868000023067,0.026889300002949312,0.026677800007746555,0.02392649999819696,0.023488500009989366,0.02243799999996554,0.023588299998664297,0.023470200001611374,0.024462599991238676,0.022647200006758794,0.02310280001256615,0.02174850000301376
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,11000000,2026-07-04T22:42:46,0.026729975000489504,0.0020738918296894777,7.7586747823426645,0.025342599998111837,0.02638759999535978,0.024380100003327243,0.02495920000365004,0.027410900001996197,0.029310199999599718,0.029457900003762916,0.027379799998016097,0.02562939999916125,0.02740530000301078,0.025644900000770576,0.02469970000674948,0.025226799989468418,0.024365100005525164,0.024344599994947203,0.0274076000059722,0.02991409999958705,0.031547199992928654,0.02780680000432767,0.02597970000351779
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,12000000,2026-07-04T22:42:46,0.028746990001673113,0.0038956848412949664,13.55162693926645,0.03011930000502616,0.030302099999971688,0.028236199999810196,0.02628720000211615,0.026350900006946176,0.02669110000715591,0.026362500007962808,0.027425899999798276,0.02598760000546463,0.026927500002784654,0.02624449999711942,0.030816099999356084,0.02626820000295993,0.026187099996604957,0.026213300006929785,0.02744890000030864,0.02801039999758359,0.03204009999171831,0.0356793000100879,0.04134159999375697
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,13000000,2026-07-04T22:42:46,0.04671240500247222,0.015736735401687754,33.68855746317257,0.05012679999344982,0.05271280001034029,0.06222239999624435,0.059275100007653236,0.05424380001204554,0.06108130000939127,0.08258539999951608,0.05994049999571871,0.04499720000603702,0.03418099999544211,0.03246909999870695,0.03243510000174865,0.031459499994525686,0.03371560000232421,0.03313730000809301,0.031376600003568456,0.03471370000625029,0.07282990000385325,0.04099200000928249,0.02975299999525305
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,14000000,2026-07-04T22:42:46,0.0672760150002432,0.032661650138531895,48.548728901992526,0.04079440000350587,0.04561459999240469,0.05180319999635685,0.06412149999232497,0.07628759999352042,0.0758347000082722,0.11410720000276342,0.1295181000023149,0.14226069999858737,0.09215470000344794,0.06807809999736492,0.10117619999800809,0.057364100008271635,0.05482069999561645,0.039788300011423416,0.03480979999585543,0.03473169999779202,0.040265600007842295,0.03983660000085365,0.04215249999833759
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,15000000,2026-07-04T22:42:46,0.06257630000036443,0.020385454032879044,32.576956503916534,0.08433769999828655,0.06221820000791922,0.053219100009300746,0.07110560000000987,0.08090269999229349,0.09110670001246035,0.0792583000002196,0.07390360000135843,0.07455009999102913,0.09138949999760371,0.09433269999863114,0.05409219999273773,0.0571598999958951,0.0369016000040574,0.050754399999277666,0.04820950000430457,0.03821919999609236,0.03576620000239927,0.03786529999342747,0.03623350000998471
PC_AMD_Ryzen_7_7735HS,numpy_vectorized_inner_loop,16000000,2026-07-04T22:42:46,0.04455989999842132,0.005467890854571144,12.270877750544464,0.05069940000248607,0.04259660000388976,0.04126709999400191,0.041602699988288805,0.04274389999045525,0.04326830001082271,0.04069850000087172,0.042538499998045154,0.04144109999469947,0.04383080000116024,0.044454899994889274,0.041592499997932464,0.04355370000121184,0.04309880000073463,0.041720000008353963,0.044551099999807775,0.04540659999474883,0.04436250000435393,0.06576929999573622,0.046001699985936284
